the_geom,temp,the_geom_webmercator,narrative,nearest_city,equipment_damage,minute,rr_employees_killed,year,highest_speed_reported,passengers_injured,hour,tons,states,county,railroad,date,cartodb_id,others_injured,state,subdivision,cause,cause_subcategory,train_speed,weather,total_damage,accident_type,passengers_killed,visibility,day,rr_employees_injured,am_pm,month,image,zip_code
0101000020E610000095B9F946743255C0E156410C74C53F40,90,0101000020110F000098B09F73B00062C1DA8CEAE0A77B4C41,"LYNN JOB DERAILED. UPON APPROACHING STEEP UPWARDS GRADE, ENG STATED HE FELT TRAIN GET HEAVIER. UPON INVESTIGATION, SAW MASSIVE AMOUNT OF DUST & DIRT IN AIR.      ",CUTHBERT,85000,45,0,2011,10,0,6,3150,31,RANDOLPH,GSWR,2011-08-31 00:00:00+00,7235,0,Georgia,,"Rack, Roadbed and Structures", Track Geometry,10,Clear,110000,Derailment,0,Day,31,0,PM,11-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,93,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,Y28031 FAILED TO LINE T1 SWITCH FOR PROPER MOVEMENT ONTO TRIMMER LEAD TWO RESULTING IN SIDE SWIPE OF Y291 AND Y290.      ,WAYCROSS,290036,30,0,2012,9,0,5,0,31,WARE,CSX,2012-07-31 00:00:00+00,4012,0,Georgia,JESUP,Train operation - Human Factors,"Switches, Use of",9,Clear,302036,Other,0,Day,31,0,PM,12-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,77,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,DURING NORMAL AUTOMATED HUMP OPERATIONS ATW 921382 WAS HUMPED INTO TRACK C38 AND WAS FOULING TRACK C 39. THE PRO YARD LINED THE SWITCH FOR THE AEX 1330 INTO C39 CAUSING A SIDESWIPE AND DAMAGE TO BOTH C ARS.     ,ATLANTA,10212,54,0,2013,9,0,7,0,31,FULTON,CSX,2013-06-18 00:00:00+00,3766,0,Georgia,ATLANTA TERMINAL,Signal and Communication,Signal and Communication,0,Cloudy,18064,Other,0,Day,18,0,PM,13-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000A65F22DE3AFF54C0DFA293A5D6B33E40,85,0101000020110F00005CA2933A2FD561C11A067326DE6B4B41,"Y10225 WAS PULLING CHIP HOPPERS OUT OF HOOD INDUSTRIES WHEN THE NINTH CAR IN THE CUT CAME OFF THE RA IL AND DAMAGED THE TRACK CAUSING CARS TO DERAIL. THE GPSX 4254 WAS THE CAUSE OF THE DERAILMENT DUE T O BEING OVERLOADED WITH CHIPS. IT ALSO RAINED DURING THE NIGHT BEFORE MAKING CAR EXTREMELY HEAVY. AF TER FURTHER INVESTIGATION BY THE SYSTEM TAPS TEAM, THEY DETERMINED THAT THE PRIMARY CAUSE WAS INSUFF ICIENT SIDE BEARING CLEARANCE ON THE A END OF GPSW 4254 WITH A CONTRIBUTING CAUSE OF MISMATCHED RAIL HEAD CONTOUR AT PD.  ",METCALF,9915,34,0,2013,8,0,1,0,31,THOMAS,CSX,2013-09-25 00:00:00+00,6214,0,Georgia,THOMASVILLE,Mechanical and Electrical Failures,Truck Components,8,Clear,10515,Derailment,0,Day,25,0,PM,13-Sep,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,60,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"Y19822 ONE MAN REMOTE CONTROL HUMP JOB SHOVING 90 CARS FROM TRACK R05 TO HUMP, WHEN MOVEMENT WAS STO PPED AT HUMP CREST WHILE WAITING TO BEGIN HUMPING CARS, KNUCLE BROKE BETWEEN THE 52ND AND 53RD CAR F ROM HEAD RESULTING IN BY PASS AND ROLLED RAIL. HUMPING MOVEMENT BEGAN AND HUMPED 4 CARS BEFORE ANOTH ER HUMP JOB NOTICED CARS DERAILED AND STOPPED THE MOVEMENT.    ",WAYCROSS,10819,0,0,2010,5,0,10,0,31,WARE,CSX,2010-02-22 00:00:00+00,8543,0,Georgia,,Mechanical and Electrical Failures,Coupler and Draft System ,5,Rain,11019,Derailment,0,Day,22,0,AM,10-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008D5DA27A6B7E54C03BE3FBE252BD4040,60,0101000020110F0000A9CB8938C96761C15F6AC0B88E344E41,"Y39018 SWITCHING A LIST OF A20 ON EAST END OF YARD. FOREMAN KICKED 8 CARS TO TRACK A18 (ON THE HIGH SIDE) THEN LINED THE FIELD SWITCH TO KICK CARS TO THE LOW SIDE. FOREMAN KICKED 6 CARS TO THE LOW SID E LEAD TO HOLD OUT TO CLASS AFTER THEY FINISHED SWITCHING ON THE HIGH SIDE. HE THEN WENT BACK TO THE HIGH SIDE TO KICK 4 MORE CARS. HE THEN PROCEEDED TO LINE UP FOR TRACK A13 FOR 2 LOADED GONDOLAS. HE CHECKED THE CLEARANCE OF THE 6 CARS ON THE LEAD AND DETERMINED THEM TO BE CLEAR. HE PROCEEDED TO WA LK BACK TO HIS CUT TO KICK THE 2 GONDOLAS. WHILE IN THE PROCESS OF KICKING THE 2 GONDOLAS THE CUT OF 6 CARS STARTED ROLLING. THE CARS CAME INTO THE FOUL RESULTING IN THE FIRST GONDOLA, CSXT 486613 TO SIDESWIPE UTLX 61262. NEITHER CAR DERAILED.",AUGUSTA,0,40,0,2011,4,0,12,0,31,RICHMOND,CSX,2011-04-22 00:00:00+00,1667,0,Georgia,,Train operation - Human Factors,"Brakes, Use of",3,Cloudy,12953,Other,0,Dark,22,0,AM,11-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000001F9122A383E55C07538BA4A77614140,63,0101000020110F0000D60FC572AE0A62C1D02455505B854F41,Q58211 WAS TRAVELING NORTH ON THE W&A MAIN LINE ON 10/12/10. THE TRAIN HAD AN APPROACH INDICTION AT THE NORTHEND OF TILTON AT MP 0WA 90.4 AND AS THE TRAIN TRAVELED ON NORTH THE CREW HAD A RESTRICTED P ROCEED INDICATION AND AT MP 0WA 92.8 THE TRAIN TRAVELED 1.2 MILES AND THE CREW DID NOT COMPLY WITH T HE RESTRICTED PROCEED INDICATION AND RAN INTO THE REAR END OF Q12611 WHO WAS STANDING STILL WITH THE REAR END AT MP 0WA 94. Q58211 RAN INTO THE REAR OF Q12611 AT 14MPH DERAILING 2 CARS ON THE Q12611. THERE WERE NO INJURIES TO EITHER CREW ON Q12611 OR Q58211.  ,DALTON,5000,9,0,2010,14,0,3,6005,31,WHITFIELD,CSX,2010-10-12 00:00:00+00,7003,0,Georgia,,Train operation - Human Factors,"Flagging, Fixed, Hand and Radio Signals ",14,Clear,9222,Rearend collision,0,Dark,12,0,AM,10-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000007AC37DE4D6E654C0E7ABE463774F4040,45,0101000020110F00003A85FF3778C061C1AB83C98BED554D41,"G61G311 TRAVELING NORTH ON MAIN TRACK WITH 02 UNITS, 05 LOADS, 0 EMPTIES, 0662 TONS, STRUCK OCCUPIED TRACTOR/TRAILER FOULING TRACKS AT CROSSING, MP 24.9-G. NO INJURIES OCCURRED. NO DERAILMENT OCCURRED .     ",WARNER ROBINS,400,0,0,2010,21,0,5,662,31,HOUSTON,NS,2010-02-11 00:00:00+00,7786,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,21,Clear,10400,Hwy-rail crossing,0,Day,11,0,PM,10-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004AF086342AE854C01A8524B37A6B4040,51,0101000020110F000035ACA66598C161C1EC3B37DB7D8E4D41,"GM21 HUMPING IN AUTOMATIC WITH 3 UNITS, 45 LOADS, 57 EMPTIES, 6350 TONS, WHEN 5 CARS STALLED IN GROU P 1 RETARDER, FOULING LEAD, ALLOWING GATX 66410 TO CORNER NS 120355.      ",MACON,19000,20,0,2012,2,0,1,0,31,BIBB,NS,2012-12-01 00:00:00+00,10190,0,Georgia,GEORGIA,Train operation - Human Factors,"Brakes, Use of",2,Clear,19000,Raking collision,0,Dark,1,0,AM,12-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,65,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,DURING NORMAL HUMPING OPERATION CAR TILX 270121 WENT TO TRACK 22 AND CAR NCIX 566 WENT TO TRACK 23. TILX 270121 SHOWED CLEAR BUT FAILED TO CLEAR AND THE AUTOMATED SYSTEM LINED NCIX 566 TO TRACK 23 CAU SING A SIDESWIPE WHEN NCIX 566 HIT TILX 270121 AS IT WAS GOING INTO 23 TRACK.     ,ATLANTA,29062,48,0,2013,4,0,6,0,31,FULTON,CSX,2013-01-10 00:00:00+00,2693,0,Georgia,ATLANTA TERMINAL,Signal and Communication,Signal and Communication,0,Rain,49672,Other,0,Dark,10,0,PM,13-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,42,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,CSX YARD JOB Y13131 WAS SHOVING INTERMODAL TRAIN Q19431 NORTHWARD INTO RAMP TRACK 2 WHEN THE RAIL BR OKE UNDER THE MOVEMENT DERAILING DTTX 656658 AND DTTX 645682. THE DERAILED CARS SIDESWIPED TWO CARS IN RAMP TRACK 3. THESE DAMAGED CARS WERE FEC 72311 AND DTTX 620885.     ,ATLANTA,21507,0,0,2010,4,0,12,0,31,FULTON,CSX,2010-01-31 00:00:00+00,2830,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",0,Clear,25350,Derailment,0,Day,31,0,PM,10-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004AF086342AE854C01A8524B37A6B4040,33,0101000020110F000035ACA66598C161C1EC3B37DB7D8E4D41,"TRAIN M74G226 PULLING NORTH ON MACON OUTBOUND WITH 2 UNTIS, 44 LOADS, 45 EMPTIES, 6722 TONS, DERAILE D 91ST HEAD CAR, UTLX 301512.      ",MACON,2800,0,0,2010,10,0,8,6722,31,BIBB,NS,2010-12-26 00:00:00+00,3912,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",10,Cloudy,327800,Derailment,0,Day,26,0,AM,10-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004AF086342AE854C01A8524B37A6B4040,70,0101000020110F000035ACA66598C161C1EC3B37DB7D8E4D41,"151 SHOVING NORTH ON NS OWNED AND MAINTAINED TRACK WITH 2 UNITS, 30 LOADS, 30 EMPTIES, 3900 TONS, DE RAILED 40TH THROUGH 43RD HEAD CARS.      ",MACON,28400,50,0,2013,9,0,1,3900,31,BIBB,NS,2013-03-31 00:00:00+00,7522,0,Georgia,GEORGE,Train operation - Human Factors,Speed,9,Cloudy,36900,Derailment,0,Day,31,0,PM,13-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000390EBC5AEE8654C0BFBA2A508B693F40,88,0101000020110F0000835D8BBD036F61C168B2B12D04204C41,SEMI TRUCK WITH LOW BOY TRAILER WAS CROSSING TRACKS AT COUNTY ROAD 104 WHEN TRAILER CAME DETACHED FR OM TRUCK AND BLOCKED RAILROAD TRACK AND WAS STRUCK BY NORTH BOUND Q10131. PROTECTION ALSO AT CROSSIN G: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).     ,OFFERMAN,18433,20,0,2012,52,0,6,2827,31,PIERCE,CSX,2012-08-01 00:00:00+00,5889,0,Georgia,JESUP,Train operation - Human Factors,Loading Procedures,52,Clear,32433,Hwy-rail crossing,0,Day,1,0,PM,12-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000000168942EFD4155C08B506C054D854040,28,0101000020110F00002BFBBE09E20D62C10A569811C1C24D41,Y11206 DERAILED FIVE CARS WHILE PULLING 11 TOTAL CARS ON THE ATLAS LEAD.       ,LAGRANGE,23372,20,0,2014,9,0,4,0,31,TROUP,CSX,2014-01-06 00:00:00+00,1035,0,Georgia,AWP W OF A,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",9,Clear,48372,Derailment,0,Dusk,6,0,PM,14-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000053CA6B25746055C025C9737D1F704140,55,0101000020110F0000E40B6AB3C12762C1B59FA6BEAEA34F41,"142-3'30"", 179-13'07"", 367.07 - 3'50"", 59W-7'3O"", 164.08 -4'06"", 129.07 - 17:55"", 367.08-4'09"" 142A6 07 TRAVELING NORTH AT 38 MPH WITH 3 UNITS, 56-578385 TONS EXPERIENCED AN UNDESIRED EMERGVICINITY OF TRENTON, GA. INSPECTION OF THE TRAIN REVEALED THE 70TH THROUGH TH HEAD CARS DERAILED.     ",TRENTON,295179,34,0,2012,4,0,7,4542,31,DADE,NS,2012-10-07 00:00:00+00,5873,0,Georgia,ALABAMA,Mechanical and Electrical Failures,Axles and Journal Bearings,4,Cloudy,378179,Derailment,0,Dusk,7,0,PM,12-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,84,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,NDYX 821732 WAS HUMPED AT 20:12. THE REQUESTED SPEED AT THE MASTER WAS 9.00 AND IT LEFT THE MASTER A T 8.99. SHPX 207109 WAS HUMPED 23 SECONDS LATER. THE REQUESTED SPEED AT THE MASTER WAS 9.00 AND THE EXIT SPEED WAS 9.00. NDYX 821732 HAD A REQUESTED SPEED IN THE GROUP OF 8.10 AND EXITED AT 7.60 A -0. 50 SLOWER THAN REQUESTED. SHPX 207109 WAS REQUESTED AT 8.50 AND EXITED AT 8.49. -0.01 SLOWER THAN RE QESTED. SHPX 207109 OVERTOOK THE NDYX 821732 AT THE C23 SWITCH. SHPX 207109 SIDESWIPED THE NDYX 8217 32  ,ATLANTA,491,12,0,2010,9,0,8,0,31,FULTON,CSX,2010-06-19 00:00:00+00,4848,0,Georgia,,Signal and Communication,Signal and Communication,8,Cloudy,10670,Other,0,Dusk,19,0,PM,10-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000001BBE8575E37954C0CF11F92EA5144040,98,0101000020110F0000BFB8F903F06361C180F0C99F9ADF4C41,"L782 TRAVELING WEST BOUND AT APPROX 23 MPH. TRAIN CONSISTED OF 2 LOCOS, 5 LOADS & 15 EMPTY CARS. HOR N WAS SOUNDED FOR CROSSING AT MP 542.3 LOADED DUMP TRUCK TRAVELING NORTH BOUND ON COUNTY RD 93 FAILE D TO STOP & IMPACTED THE LEFT CENTER OF THE LEAD LOC     ",CLAXTON,107000,12,0,2011,23,0,3,1050,31,EVANS,GC,2011-07-22 00:00:00+00,124,1,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,23,Clear,107000,Hwy-rail crossing,0,Day,22,0,PM,11-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,65,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"Y33124 PERFORMING SWITCHING OPERATIONS IN HULSEY YARD. ENGINEER FAILED TO ACKNOWLEDGE THAT SWITCH WA S LINED AGAINST HIS MOVEMENT AS HE OPERATED LOCOMOTIVE THROUGH SWITCH, BACKED UP AND DERAILED 3 CARS .     ",ATLANTA,10478,50,0,2010,7,0,4,0,31,FULTON,CSX,2010-04-25 00:00:00+00,7130,0,Georgia,,Train operation - Human Factors,"Switches, Use of",7,Clear,18478,Derailment,0,Dark,25,0,AM,10-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,35,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"WHILE HUMPING R01 Y19504 CUT 2 CARS OFF THE HILL, GACX 7698 AND FINX 10684. THESE CARS STALLED GOING TO GROUP 2 DUE TO THE GACX HAVING DEFECTIVE SLACK ADJUSTER. Y19504 HAD ALREADY CUT THE 2 CAR CUT OF F THE HILL, TILX 270687 AND PROX 78744, WHICH WERE HEADED TO GO TO GROUP 3. THESE CARS SIDESWIPED TH E OTHER RESULTING IN A DERAILMENT.    ",ATLANTA,20039,30,0,2014,3,0,10,0,31,FULTON,CSX,2014-01-04 00:00:00+00,2956,0,Georgia,ATLANTA TERMINAL,Mechanical and Electrical Failures,Brake,3,Clear,20089,Other,0,Day,4,0,AM,14-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000DFA46950343F55C0D9D0CDFE403B4040,85,0101000020110F00005A816499840B62C176917163332D4D41,"AC22 DERAILED SIX CARS (SOU 550037, SOU 531712, NS 120212, TTZX 866212, TTZX 87448, TOFX 887078) ACC OUNT MISMATCH COUPLING.      ",COLUMBUS,16000,55,0,2013,4,0,5,0,31,MUSCOGEE,NS,2013-09-09 00:00:00+00,3304,0,Georgia,ALABAMA,Train operation - Human Factors,General Switching Rules,4,Clear,16000,Derailment,0,Dusk,9,0,PM,13-Sep,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,75,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING NORMAL HUMPING OPERATIONS, Y15001 HUMPING WHEN A CAR CUT TARGETED TO TRACK B47, DERAILED AT T HE 33-64 SWITCH AND WERE STRUCK BY THE THREE SINGLE CARS OVERSPEED, ALSO BEING HUMPED AFTER IT. 33-6 4 SWITCH FOUND TO HAVE BALLAST OBSTRUCTING SWITCH POINT HOWEVER SWITCH DID NOT RETURN TO NORMAL POSI TION WHEN OBSTRUCTED.    ",WAYCROSS,61838,28,0,2010,12,0,11,0,31,WARE,CSX,2010-04-01 00:00:00+00,1476,0,Georgia,,Signal and Communication,Signal and Communication,12,Clear,143353,Derailment,0,Day,1,0,AM,10-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,75,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING NORMAL HUMPING OPERATIONS, Y15001 HUMPING WHEN A CAR CUT TARGETED TO TRACK B47, DERAILED AT T HE 33-64 SWITCH AND WERE STRUCK BY THE THREE SINGLE CARS OVERSPEED,ALSO BEING HUMPED AFTER IT. 33-64 SWITCH FOUND TO HAVE BALLAST OBSTRUCTING SWITCH POINT HOWEVER SWITCH DID NOT RETURN TO NORMAL POSIT ION WHEN OBSTRUCTED.    ",WAYCROSS,11788,28,0,2010,12,0,11,0,31,WARE,CSX,2010-04-01 00:00:00+00,5536,0,Georgia,,Signal and Communication,Signal and Communication,12,Clear,143353,Derailment,0,Day,1,0,AM,10-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,68,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Y39211 WAS SHOVING 45 CARS IN D03 WHEN CEFX 73049 DERAILED ON THE SHOVING LEAD DUE TO CSXT 292156 BE ING AN IMBALANCED LOAD.      ,ATLANTA,10803,45,0,2012,6,0,11,0,31,FULTON,CSX,2012-10-11 00:00:00+00,2631,0,Georgia,ATLANTA TERMINAL,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,6,Clear,11303,Derailment,0,Dark,11,0,PM,12-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,63,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"Y29015 WAS IN TRACK R06 PREPARING THE TRACK OF 116 CARS TO BE HUMPED.  THE RCO FOREMAN RECEIVED PERM ISSION FROM THE HUMP YARDMASTER TO LINE SWITCHES AND SHOVE THE CUT TO THE HUMP. AFTER RELEASING THE HANDBRAKES AND LINING HIS ROUTE, THE FOREMAN BEGAN WALKING NORTH TOWARD THE HUMP AND INSTEAD OF PLAC ING THE RCO SELECTOR SWITCH INTO THE REVERSE POSTION TO SHOVE NORTH HE PLACED THE SWITCH IN THE FORW ARD POSTION WHICH CAUSED THE CUT TO PULL SOUTH. THE RCO FOREMAN FAILED TO MAINTAIN VISUAL CONTACT WI TH THE CUT AND ALLOWED THE CUT TO TRAVEL SOUTH 11 CAR LENGTHS BEFORE REALIZING THAT THE CUT WAS TRAV ELING IN THE WRONG DIRECTION. DURING THIS SOUTHWARD MOVE HE RAN THRU THE R06 SWITCH AT THE SOUTH END AND SIDESWIPED Y30415 THAT WAS LOCATED ON THE LEAD AT THE SOUTH END OF THE RECEIVING YARD. THE SIDE",ATLANTA,12611,0,0,2012,6,0,4,0,31,FULTON,CSX,2012-06-16 00:00:00+00,7328,0,Georgia,ATLANTA TERMINAL,Train operation - Human Factors,General Switching Rules,6,Clear,13361,Other,0,Dark,16,1,AM,12-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008D5DA27A6B7E54C03BE3FBE252BD4040,58,0101000020110F0000A9CB8938C96761C15F6AC0B88E344E41,Y19017 EMPLOYEE RAN THRU THE A14 SWITCH WHILE PULLING OUT OF A15 THEN MADE A REVERSE MOVEMENT DERAIL ING ONE ENGINE AND ONE CAR.      ,AUGUSTA,2624,5,0,2012,7,0,11,0,31,RICHMOND,CSX,2012-12-17 00:00:00+00,10327,0,Georgia,AUGUSTA,Train operation - Human Factors,"Switches, Use of",7,Cloudy,22624,Derailment,0,Day,17,0,AM,12-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000001F9122A383E55C07538BA4A77614140,63,0101000020110F0000D60FC572AE0A62C1D02455505B854F41,Q58211 WAS TRAVELING NORTH ON THE W&A MAIN LINE ON 10/12/10. THE TRAIN HAD AN APPROACH INDICTION AT THE NORTHEND OF TILTON AT MP 0WA 90.4 AND AS THE TRAIN TRAVELED ON NORTH THE CREW HAD A RESTRICTED P ROCEED INDICATION AND AT MP 0WA 92.8 THE TRAIN TRAVELED 1.2 MILES AND THE CREW DID NOT COMPLY WITH T HE RESTRICTED PROCEED INDICATION AND RAN INTO THE REAR END OF Q12611 WHO WAS STANDING STILL WITH THE REAR END AT MP 0WA 94. Q58211 RAN INTO THE REAR OF Q12611 AT 14MPH DERAILING 2 CARS ON THE Q12611. THERE WERE NO INJURIES TO EITHER CREW ON Q12611 OR Q58211.  ,DALTON,4022,9,0,2010,14,0,3,3502,31,WHITFIELD,CSX,2010-10-12 00:00:00+00,10030,0,Georgia,,Train operation - Human Factors,"Flagging, Fixed, Hand and Radio Signals ",0,Clear,9222,Rearend collision,0,Dark,12,0,AM,10-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,35,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,Q49101 PULLING IN RECEIVING TRACK R08 WITH 115 CARS WHEN TRAIN WENT INTO EMERGENCY. FOUND CARS FROM HEAD DERAILED AND ON SIDES AT EAST END OF TRACK ACCOUNT BROKEN RAIL.      ,WAYCROSS,51955,45,0,2010,8,0,5,6931,31,WARE,CSX,2010-03-02 00:00:00+00,1199,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",8,Rain,57455,Derailment,0,Dark,2,0,AM,10-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000001ADB6B41EFDD54C065A71FD445CC4040,35,0101000020110F0000EEF2501FE8B861C1626B587805534E41,"WHERE IT OCCURRED - MP F72 - MADISON GA. ON 1-21-10 I WAS ENGINEER ON SOUTHBOUND TRAIN LEAVING MADIS ON GA. WITH ONE ENGINE SCS 8795, AND SIXTEEN CARS.  I WAS TRAVELING AT 8 MPH WHEN I MADE A 10 POUND BRAKE PIPE REDUCTION.  THE TRAIN CAME TO A QUICK STOP.  THERE WAS NO TUGGING FROM THE CARS BEHIND US , AND THE AMP METER WAS NOT DOING ANYTHING UNUSUAL.  THE CONDUCTOR TIED DOWN THE TRAIN, THEN WE BOTH WALKED ON INSPECTED THE TRAIN TO DISCOVER THAT THE BOTTOM TWO CARS HAD DERAILED.  ON 1-21-10 I WAS CONDUCTOR ON THE SOUTHBOUND TRAIN LEAVING MADISON GA WITH 16 CARS 2 LOADED 14 EMPTIES.  AT MILE POST 72 IN A DOWN HILL CURVE I HEARD THE ENGINEER MAKE A BRAKE REDUCTION AND SOON AFTER THE TRAIN MADE A QUICK STOP I TIED 4 BRAKES AND THE ENGINEER AND I WALKED THE TRAIN AND FOUND THE BOTTOM 2 CARS ON T",MADISON,4000,0,0,2010,8,0,10,480,31,MORGAN,SCS,2010-01-21 00:00:00+00,1074,0,Georgia,,Train operation - Human Factors,Train Handling / Train Make-Up,8,Cloudy,20000,Derailment,0,Day,21,0,AM,10-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
